code;name;uf;latitude;longitude
4202602;"Bom Retiro";SC;-27.7967;-49.4902
2306108;"Irauçuba";CE;-3.7473;-39.7801
2922904;"Nova Soure";BA;-11.2406;-38.4807
2907103;"Carinhanha";BA;-14.3060;-43.7681
2800308;"Aracaju";SE;-10.9444;-37.0690
1700350;"Aliança do Tocantins";TO;-11.3055;-48.9396
1508159;"Uruará";PA;-3.7235;-53.7345
4120705;"Quatiguá";PR;-23.5672;-49.9158
3535507;"Paraguaçu Paulista";SP;-22.4213;-50.5810
2616100;"Verdejante";PE;-7.9271;-38.9700
2509800;"Mulungu";PB;-7.0307;-35.4652
2403004;"Cruzeta";RN;-6.4123;-36.7901
5203906;"Buriti Alegre";GO;-18.1415;-49.0405
1716307;"Pau D'Arco";TO;-7.5402;-49.3713
3200201;"Alegre";ES;-20.7636;-41.5316
4316477;"Salvador das Missões";RS;-28.1269;-54.8360
3502804;"Araçatuba";SP;-21.2163;-50.4371
4202578;"Bom Jesus do Oeste";SC;-26.6930;-53.0964
3102902;"Antônio Carlos";MG;-21.3192;-43.7499
2501609;"Barra de Santa Rosa";PB;-6.7206;-36.0604
3168804;"Tiradentes";MG;-21.1077;-44.1674
4112504;"Jardim Alegre";PR;-24.1778;-51.6890
2607901;"Jaboatão dos Guararapes";PE;-8.1512;-34.9230
2907202;"Casa Nova";BA;-9.1755;-40.9741
3527306;"Louveira";SP;-23.0886;-46.9503
2930402;"Serra Preta";BA;-12.1607;-39.3319
4316451;"Salto do Jacuí";RS;-29.0920;-53.2074
3200300;"Alfredo Chaves";ES;-20.6348;-40.7503
5105002;"Jauru";MT;-15.3393;-58.8701
1508126;"Ulianópolis";PA;-3.7452;-47.4988
4210852;"Mirim Doce";SC;-27.2013;-50.0683
5219605;"Santa Tereza de Goiás";GO;-13.7135;-49.0155
3502903;"Araçoiaba da Serra";SP;-23.5055;-47.6146
1700301;"Aguiarnópolis";TO;-6.5568;-47.4792
4120655;"Quarto Centenário";PR;-24.2797;-53.0744
3160603;"Santo Hipólito";MG;-18.2972;-44.2219
4104303;"Campo Mourão";PR;-24.0429;-52.3792
2314102;"Viçosa do Ceará";CE;-3.5652;-41.0919
4316436;"Saldanha Marinho";RS;-28.3959;-53.0954
2915353;"Itaguaçu da Bahia";BA;-11.0098;-42.3959
2501575;"Barra de Santana";PB;-7.5233;-35.9995
2922201;"Muniz Ferreira";BA;-13.0009;-39.1081
5219456;"Santa Rita do Novo Destino";GO;-15.1356;-49.1181
4316428;"Sagrada Família";RS;-27.7091;-53.1352
2930501;"Serrinha";BA;-11.6602;-39.0092
4308250;"Floriano Peixoto";RS;-27.8601;-52.0842
1708205;"Formoso do Araguaia";TO;-11.8014;-49.5294
3111408;"Campo Florido";MG;-19.7605;-48.5725
3144102;"Muzambinho";MG;-21.3687;-46.5225
3511300;"Cedral";SP;-20.9020;-49.2700
2411502;"Santo Antônio";RN;-6.3082;-35.4782
1700400;"Almas";TO;-11.5697;-47.1671
2615904;"Tuparetama";PE;-7.6025;-37.3105
2915205;"Itagibá";BA;-14.2828;-39.8438
1507961;"Terra Alta";PA;-1.0392;-47.9074
2305902;"Ipueiras";CE;-4.5388;-40.7173
3160454;"Santo Antônio do Retiro";MG;-15.3412;-42.6244
4300059;"Água Santa";RS;-28.1764;-52.0346
3152402;"Poté";MG;-17.8047;-41.7880
1507953;"Tailândia";PA;-2.9464;-48.9533
1303700;"Santo Antônio do Içá";AM;-3.0995;-67.9465
2207108;"Olho D'Água do Piauí";PI;-5.8474;-42.5743
2800605;"Barra dos Coqueiros";SE;-10.9074;-37.0390
2922300;"Muritiba";BA;-12.6248;-38.9913
4308102;"Feliz";RS;-29.4539;-51.3075
3103207;"Araçaí";MG;-19.1990;-44.2489
3135902;"Jesuânia";MG;-21.9988;-45.2896
2403301;"Encanto";RN;-6.1126;-38.3069
2607703;"Itapetim";PE;-7.3798;-37.1891
2907004;"Cardeal da Silva";BA;-11.9400;-37.9483
3551900;"Severínia";SP;-20.8099;-48.8043
5203203;"Barro Alto";GO;-14.9714;-48.9154
3168606;"Teófilo Otoni";MG;-17.8647;-41.5082
4219358;"Vitor Meireles";SC;-26.8815;-49.8332
4203006;"Caçador";SC;-26.7748;-51.0129
2616001;"Venturosa";PE;-8.5773;-36.8742
2509701;"Monteiro";PB;-7.8915;-37.1260
5219407;"Santa Rita do Araguaia";GO;-17.3259;-53.2059
3200102;"Afonso Cláudio";ES;-20.0789;-41.1229
1304062;"Tabatinga";AM;-4.2266;-69.9363
4308078;"Fazenda Vilanova";RS;-29.5906;-51.8277
2800704;"Brejo Grande";SE;-10.4287;-36.4665
3543709;"Rincão";SP;-21.5899;-48.0688
3502705;"Apiaí";SP;-24.5121;-48.8464
3127701;"Governador Valadares";MG;-18.8584;-41.9450
3535903;"Paranapuã";SP;-20.1036;-50.5857
3160405;"Santo Antônio do Monte";MG;-20.0858;-45.2916
1508035;"Tracuateua";PA;-1.0745;-46.9032
1716703;"Colméia";TO;-8.7297;-48.7613
3168705;"Timóteo";MG;-19.5771;-42.6430
3143401;"Monte Sião";MG;-22.4315;-46.5703
2930303;"Serra Dourada";BA;-12.7615;-43.9563
2501500;"Bananeiras";PB;-6.7542;-35.6339
2100956;"Arame";MA;-4.8882;-46.0120
2607802;"Itaquitinga";PE;-7.6669;-35.1008
4308052;"Faxinalzinho";RS;-27.4216;-52.6763
2922250;"Muquém do São Francisco";BA;-12.0662;-43.5489
4112900;"Jundiaí do Sul";PR;-23.4370;-50.2497
3119500;"Coronel Murta";MG;-16.6161;-42.1829
5219506;"Santa Rosa de Goiás";GO;-16.0844;-49.4928
3135209;"Januária";MG;-15.4887;-44.3624
3152204;"Porteirinha";MG;-15.7466;-43.0281
2109239;"Presidente Médici";MA;-2.3781;-45.8207
4211256;"Morro Grande";SC;-28.8028;-49.7213
3160504;"Santo Antônio do Rio Abaixo";MG;-19.2284;-43.2534
3527702;"Luiziânia";SP;-21.6766;-50.3268
2800670;"Boquim";SE;-11.1478;-37.6263
4104709;"Carlópolis";PR;-23.4253;-49.7178
2922102;"Mundo Novo";BA;-11.8602;-40.4720
1508001;"Tomé-Açu";PA;-2.4208;-48.1510
3127008;"Fronteira";MG;-20.2854;-49.2040
3200169;"Água Doce do Norte";ES;-18.5472;-40.9773
4219408;"Witmarsum";SC;-26.9272;-49.7965
3152303;"Porto Firme";MG;-20.6724;-43.0847
3519501;"Ibirarema";SP;-22.8178;-50.0731
2607752;"Itapissuma";PE;-7.7745;-34.8912
3552205;"Sorocaba";SP;-23.4784;-47.4239
1507979;"Terra Santa";PA;-2.1107;-56.4917
2616308;"Vicência";PE;-7.6560;-35.3229
4316303;"Roque Gonzales";RS;-28.1336;-55.0259
2109205;"Presidente Juscelino";MA;-2.9261;-44.0643
2800506;"Areia Branca";SE;-10.7590;-37.3145
1508357;"Vitória do Xingu";PA;-2.8826;-52.0131
3168002;"Taiobeiras";MG;-15.8115;-42.2323
3103108;"Antônio Prado de Minas";MG;-21.0179;-42.1115
3535705;"Paraíso";SP;-21.0173;-48.7748
1304104;"Tapauá";AM;-5.6204;-63.1885
2701605;"Canapi";AL;-9.1178;-37.6050
3118809;"Coração de Jesus";MG;-16.6881;-44.3626
2403202;"Doutor Severiano";RN;-6.0947;-38.3749
4211207;"Morro da Fumaça";SC;-28.6520;-49.2098
3127107;"Frutal";MG;-20.0286;-48.9358
3502754;"Araçariguama";SP;-23.4391;-47.0623
2305266;"Ibaretama";CE;-4.8196;-38.8207
3200136;"Águia Branca";ES;-18.9846;-40.7404
5211404;"Itauçu";GO;-16.2025;-49.6042
2608107;"João Alfredo";PE;-7.8588;-35.5919
3552304;"Sud Mennucci";SP;-20.6908;-50.9241
2109056;"Porto Rico do Maranhão";MA;-1.8604;-44.5881
4104659;"Carambeí";PR;-24.9532;-50.1112
3159803;"Santa Vitória";MG;-18.8389;-50.1227
4112959;"Juranda";PR;-24.4220;-52.8438
3143450;"Montezuma";MG;-15.1705;-42.4992
2101004;"Arari";MA;-3.4527;-44.7791
3200508;"Apiacá";ES;-21.1560;-41.5650
3527504;"Lucianópolis";SP;-22.4311;-49.5227
1700251;"Abreulândia";TO;-9.6241;-49.1542
3535804;"Paranapanema";SP;-23.3881;-48.7223
3118908;"Cordisburgo";MG;-19.1226;-44.3226
5219803;"São Domingos";GO;-13.3988;-46.3199
4211058;"Monte Carlo";SC;-27.2217;-50.9793
3503109;"Arandu";SP;-23.1339;-49.0539
1716604;"Peixe";TO;-12.0328;-48.5394
4202875;"Brunópolis";SC;-27.3129;-50.8369
2501534;"Baraúna";PB;-6.6437;-36.2510
3143302;"Montes Claros";MG;-16.7306;-43.8708
3544103;"Rio Grande da Serra";SP;-23.7444;-46.3931
2305233;"Horizonte";CE;-4.1047;-38.4936
3127073;"Fruta de Leite";MG;-16.1176;-42.5291
1508308;"Viseu";PA;-1.2086;-46.1374
1500131;"Abel Figueiredo";PA;-4.9527;-48.3941
2509057;"Marcação";PB;-6.7675;-35.0134
4121109;"Quinta do Sol";PR;-23.8521;-52.1315
3519303;"Ibaté";SP;-21.9528;-48.0014
3151602;"Planura";MG;-20.1399;-48.7020
4202859;"Braço do Trombudo";SC;-27.3584;-49.8832
4308458;"Fortaleza dos Valos";RS;-28.7914;-53.2285
3527603;"Luís Antônio";SP;-21.5513;-47.7036
3127057;"Fronteira dos Vales";MG;-16.8925;-40.9253
3135100;"Janaúba";MG;-15.7984;-43.3071
2109007;"Porto Franco";MA;-6.3391;-47.4067
2100832;"Apicum-Açu";MA;-1.5351;-45.0817
2305332;"Ibicuitinga";CE;-4.9775;-38.6381
5219902;"São Francisco de Goiás";GO;-15.9311;-49.2609
1500107;"Abaetetuba";PA;-1.7251;-48.8901
2914505;"Irará";BA;-12.0399;-38.7671
2701407;"Campo Alegre";AL;-9.7854;-36.3524
2517209;"Vieirópolis";PB;-6.5446;-38.2774
1303908;"São Paulo de Olivença";AM;-3.4639;-68.9488
1508407;"Xinguara";PA;-7.1046;-49.9462
3168051;"Taparuba";MG;-19.7616;-41.6151
2313500;"Trairi";CE;-3.2660;-39.2747
4308433;"Forquetinha";RS;-29.3848;-52.0968
2403251;"Parnamirim";RN;-5.9246;-35.2658
2411429;"Santana do Seridó";RN;-6.7708;-36.7333
4316733;"Santa Cecília do Sul";RS;-28.1630;-51.9315
5007307;"Rio Negro";MS;-19.4490;-54.9885
2206407;"Monsenhor Gil";PI;-5.5620;-42.6109
4219309;"Videira";SC;-27.0058;-51.1544
3519402;"Ibirá";SP;-21.0806;-49.2413
3135076;"Jampruca";MG;-18.4614;-41.8096
3126901;"Frei Inocêncio";MG;-18.5651;-41.9077
2100808;"Anapurus";MA;-3.6734;-43.1101
3552106;"Socorro";SP;-22.5785;-46.5300
2305308;"Ibiapina";CE;-3.9230;-40.8895
3535101;"Palmares Paulista";SP;-21.0835;-48.8007
2509008;"Manaíra";PB;-7.7061;-38.1532
2914604;"Irecê";BA;-11.3030;-41.8579
2109106;"Presidente Dutra";MA;-5.3012;-44.4753
4112751;"Jesuítas";PR;-24.3800;-53.3838
2411403;"Santana do Matos";RN;-5.9581;-36.6544
4316709;"Santa Bárbara do Sul";RS;-28.3739;-53.2517
1304005;"Silves";AM;-2.8379;-58.2082
1500206;"Acará";PA;-1.9611;-48.1986
2701506;"Campo Grande";AL;-9.9584;-36.7902
3111309;"Campo do Meio";MG;-21.1074;-45.8293
4211108;"Monte Castelo";SC;-26.4600;-50.2326
3543907;"Rio Claro";SP;-22.4113;-47.5596
3511201;"Catiguá";SP;-21.0575;-49.0625
5211305;"Itarumã";GO;-18.7665;-51.3461
2616183;"Vertente do Lério";PE;-7.7736;-35.8527
3118700;"Coqueiral";MG;-21.1899;-45.4407
3503158;"Arapeí";SP;-22.6740;-44.4507
2100907;"Araioses";MA;-2.8910;-41.9038
5007406;"Rio Verde de Mato Grosso";MS;-18.9180;-54.8406
3135050;"Jaíba";MG;-15.3338;-43.6741
1716653;"Pequizeiro";TO;-8.5935;-48.9337
2206506;"Monsenhor Hipólito";PI;-6.9987;-41.0310
3526902;"Limeira";SP;-22.5736;-47.4095
2500809;"Araçagi";PB;-6.8510;-35.3874
2509107;"Mari";PB;-7.0607;-35.3193
4120903;"Quedas do Iguaçu";PR;-25.4552;-52.9077
5219712;"Santo Antônio da Barra";GO;-17.5599;-50.6362
4308508;"Frederico Westphalen";RS;-27.3556;-53.3976
5104203;"Guiratinga";MT;-16.3502;-53.7640
2906402;"Candeal";BA;-11.8066;-39.1174
2930758;"Sítio do Mato";BA;-13.0833;-43.4663
4202909;"Brusque";SC;-27.0935;-48.9203
5219704;"Santa Terezinha de Goiás";GO;-14.4359;-49.7092
5203104;"Baliza";GO;-16.1966;-52.5462
3544004;"Rio das Pedras";SP;-22.8437;-47.6081
4218608;"Trombudo Central";SC;-27.3011;-49.7920
3518701;"Guarujá";SP;-23.9934;-46.2573
1508209;"Vigia";PA;-0.8524;-48.1448
2500908;"Arara";PB;-6.8297;-35.7591
2313302;"Tauá";CE;-6.0017;-40.2948
4300307;"Alecrim";RS;-27.6576;-54.7672
1303957;"São Sebastião do Uatumã";AM;-2.5717;-57.8710
2100873;"Araguanã";MA;-2.9540;-45.6642
4121000;"Querência do Norte";PR;-23.0842;-53.4856
2101251;"Bacabeira";MA;-2.9788;-44.3161
3110608;"Cambuí";MG;-22.6118;-46.0576
4210407;"Maracajá";SC;-28.8467;-49.4539
3510500;"Caraguatatuba";SP;-23.6193;-45.4098
2410702;"Riacho da Cruz";RN;-5.9363;-37.9461
3126950;"Frei Lagonegro";MG;-18.1678;-42.7663
3200359;"Alto Rio Novo";ES;-19.0583;-41.0176
2914406;"Iraquara";BA;-12.2440;-41.6189
2305100;"Guaramiranga";CE;-4.2618;-38.9331
2313401;"Tianguá";CE;-3.7167;-40.9813
2930709;"Simões Filho";BA;-12.7877;-38.3989
2607950;"Jaqueira";PE;-8.7296;-35.7966
2517100;"Várzea";PB;-6.7719;-36.9929
2109403;"Primeira Cruz";MA;-2.5096;-43.4414
4112801;"Joaquim Távora";PR;-23.4978;-49.9245
5007208;"Rio Brilhante";MS;-21.8016;-54.5428
4316501;"Salvador do Sul";RS;-29.4409;-51.5116
2206308;"Miguel Leão";PI;-5.6807;-42.7384
2701803;"Carneiros";AL;-9.4831;-37.3755
4128500;"Wenceslau Braz";PR;-23.8773;-49.8041
3102407;"Alvorada de Minas";MG;-18.7319;-43.3645
2305209;"Hidrolândia";CE;-4.4087;-40.4047
3110707;"Cambuquira";MG;-21.8509;-45.2955
2906204;"Canarana";BA;-11.6837;-41.7687
2608057;"Jatobá";PE;-9.1849;-38.2691
2410801;"Riacho de Santana";RN;-6.2651;-38.3160
2500734;"Amparo";PB;-7.5696;-37.0645
4202206;"Benedito Novo";SC;-26.7817;-49.3646
2922508;"Nazaré";BA;-13.0334;-39.0092
5211602;"Ivolândia";GO;-16.6042;-50.7932
2508901;"Mamanguape";PB;-6.8356;-35.1202
4104600;"Capitão Leônidas Marques";PR;-25.4896;-53.6074
4308300;"Fontoura Xavier";RS;-28.9835;-52.3459
4120309;"Porto Vitória";PR;-26.1614;-51.2312
4316600;"Sananduva";RS;-27.9512;-51.8086
2101202;"Bacabal";MA;-4.2294;-44.7758
2109502;"Riachão";MA;-7.3626;-46.6182
5219753;"Santo Antônio do Descoberto";GO;-15.9464;-48.2632
3135456;"Jenipapo de Minas";MG;-17.0830;-42.2589
2616209;"Vertentes";PE;-7.9040;-35.9881
2402600;"Ceará-Mirim";RN;-5.6370;-35.4229
3119104;"Corinto";MG;-18.3627;-44.4555
2906303;"Canavieiras";BA;-15.6810;-38.9445
2313351;"Tejuçuoca";CE;-3.9898;-39.5797
3167905;"Tabuleiro";MG;-21.3592;-43.2478
3102506;"Amparo do Serra";MG;-20.5071;-42.8026
4202305;"Biguaçu";SC;-27.4956;-48.6548
4300109;"Agudo";RS;-29.6426;-53.2495
5203401;"Bom Jardim de Goiás";GO;-16.2029;-52.1755
3306206;"Vassouras";RJ;-22.4044;-43.6578
2500700;"São João do Rio do Peixe";PB;-6.7231;-38.4543
4308409;"Formigueiro";RS;-30.0015;-53.5011
5211701;"Jandaia";GO;-17.0477;-50.1451
4112108;"Jandaia do Sul";PR;-23.6010;-51.6449
5219738;"Santo Antônio de Goiás";GO;-16.4842;-49.3104
5104609;"Itiquira";MT;-17.2063;-54.1482
2101301;"Bacuri";MA;-1.7282;-45.1420
2608008;"Jataúba";PE;-7.9854;-36.4985
3159704;"Santa Rosa da Serra";MG;-19.5280;-45.9649
2313708;"Umari";CE;-6.6443;-38.7004
3200409;"Anchieta";ES;-20.8122;-40.6342
5203500;"Bom Jesus de Goiás";GO;-18.2175;-49.7353
4300208;"Ajuricaba";RS;-28.2393;-53.7706
3543253;"Ribeirão Grande";SP;-24.0969;-48.3657
3306305;"Volta Redonda";RJ;-22.5086;-44.0942
4128559;"Vera Cruz do Oeste";PR;-25.0581;-53.8771
4103909;"Campina da Lagoa";PR;-24.5923;-52.8044
2109452;"Raposa";MA;-2.4412;-44.1105
2410603;"Rafael Godeiro";RN;-6.0749;-37.7169
4315909;"Rodeio Bonito";RS;-27.4748;-53.1685
2206357;"Milton Brandão";PI;-4.7022;-41.4485
3110509;"Camanducaia";MG;-22.7430;-46.1330
4210308;"Major Vieira";SC;-26.3653;-50.3280
3143708;"Morro do Pilar";MG;-19.2172;-43.3768
3503000;"Aramina";SP;-20.0895;-47.7854
3510401;"Capivari";SP;-22.9988;-47.5043
3151503;"Piumhi";MG;-20.4683;-45.9611
2615508;"Tracunhaém";PE;-7.8043;-35.2398
3127354;"Glaucilândia";MG;-16.8519;-43.6934
2500775;"Aparecida";PB;-6.7848;-38.0841
2109304;"Presidente Vargas";MA;-3.4081;-44.0288
2305506;"Iguatu";CE;-6.3704;-39.3139
2206720;"Nazária";PI;-5.3502;-42.8201
2930600;"Serrolândia";BA;-11.4156;-40.3014
3127339;"Gameleiras";MG;-15.0830;-43.1171
4128534;"Ventania";PR;-24.2501;-50.2434
4307708;"Esteio";RS;-29.8534;-51.1789
2914802;"Itabuna";BA;-14.8053;-39.2767
4120358;"Pranchita";PR;-26.0207;-53.7388
4104006;"Campina Grande do Sul";PR;-25.3060;-49.0541
3102308;"Alvinópolis";MG;-20.1084;-43.0579
4202107;"Barra Velha";SC;-26.6332;-48.6846
1303304;"Novo Aripuanã";AM;-5.1209;-60.3800
2402402;"Carnaúba dos Dantas";RN;-6.5558;-36.5937
5211503;"Itumbiara";GO;-18.4194;-49.2162
2206704;"Nazaré do Piauí";PI;-6.9745;-42.6723
4202099;"Barra Bonita";SC;-26.6531;-53.4399
3135506;"Jequeri";MG;-20.4534;-42.6667
1707652;"Figueirópolis";TO;-12.1418;-49.1701
2607307;"Ipubi";PE;-7.6509;-40.1474
2922409;"Mutuípe";BA;-13.2278;-39.5032
3551504;"Serrana";SP;-21.2037;-47.6036
2101103;"Axixá";MA;-2.8381;-44.0520
2615607;"Trindade";PE;-7.7618;-40.2636
2206696;"Murici dos Portelas";PI;-3.3229;-42.0902
2305605;"Independência";CE;-5.3938;-40.3132
2906600;"Candiba";BA;-14.4106;-42.8655
3168200;"Tapiraí";MG;-19.8873;-46.0206
2509305;"Mataraca";PB;-6.6016;-35.0503
4120333;"Prado Ferreira";PR;-23.0404;-51.4422
2109270;"Presidente Sarney";MA;-2.5939;-45.3646
3135357;"Japonvar";MG;-15.9991;-44.2729
3306107;"Valença";RJ;-22.2463;-43.7056
2402501;"Carnaubais";RN;-5.3380;-36.8341
4202081;"Bandeirante";SC;-26.7678;-53.6393
3502309;"Anhembi";SP;-22.7902;-48.1272
3535002;"Palestina";SP;-20.3916;-49.4343
3127305;"Galiléia";MG;-19.0017;-41.5382
5203302;"Bela Vista de Goiás";GO;-16.9748;-48.9526
3543303;"Ribeirão Pires";SP;-23.7086;-46.4134
3160009;"Santo Antônio do Aventureiro";MG;-21.7583;-42.8175
4202073;"Balneário Gaivota";SC;-29.1569;-49.5793
3168309;"Taquaraçu de Minas";MG;-19.6683;-43.6890
2313757;"Umirim";CE;-3.6772;-39.3456
2501104;"Areia";PB;-6.9671;-35.7025
2929909;"Seabra";BA;-12.4188;-41.7680
2607406;"Itacuruba";PE;-8.7275;-38.6849
2206670;"Morro do Chapéu do Piauí";PI;-3.7445;-42.3114
4103958;"Campina do Simão";PR;-25.1034;-51.8085
3526803;"Lençóis Paulista";SP;-22.6035;-48.8025
5104500;"Indiavaí";MT;-15.4961;-58.5775
4315958;"Rolador";RS;-28.2576;-54.8173
4202057;"Balneário Barra do Sul";SC;-26.4597;-48.6068
3143500;"Morada Nova de Minas";MG;-18.6071;-45.3570
5219100;"Santa Bárbara de Goiás";GO;-16.5739;-49.6938
3160108;"Santo Antônio do Grama";MG;-20.3152;-42.6096
2921708;"Morro do Chapéu";BA;-11.5512;-41.1576
1507607;"São Miguel do Guamá";PA;-1.6245;-47.4850
4103800;"Cambira";PR;-23.5996;-51.5761
3135308;"Japaraíba";MG;-20.1416;-45.5048
4120150;"Porto Barreiro";PR;-25.5496;-52.4082
2411007;"Rodolfo Fernandes";RN;-5.7890;-38.0604
3143609;"Morro da Garça";MG;-18.5473;-44.6027
4218509;"Treze Tílias";SC;-26.9995;-51.4073
4202156;"Belmonte";SC;-26.8425;-53.5761
3518602;"Guariba";SP;-21.3607;-48.2274
2305407;"Icó";CE;-6.4013;-38.8614
2509370;"Mato Grosso";PB;-6.5429;-37.7135
3551306;"Sebastianópolis do Sul";SP;-20.6559;-49.9217
2615409;"Toritama";PE;-8.0091;-36.0549
2206753;"Nossa Senhora de Nazaré";PI;-4.6336;-42.1716
3151909;"Pocrane";MG;-19.6204;-41.6358
3110905;"Campanha";MG;-21.8351;-45.3994
1707702;"Filadélfia";TO;-7.3370;-47.4893
1507458;"São Geraldo do Araguaia";PA;-6.3874;-48.5611
1303205;"Novo Airão";AM;-2.6233;-60.9429
3135407;"Jeceaba";MG;-20.5358;-43.9828
4202131;"Bela Vista do Toldo";SC;-26.2738;-50.4652
2402808;"Coronel Ezequiel";RN;-6.3855;-36.2166
2313559;"Tururu";CE;-3.5995;-39.4358
3535309;"Palmital";SP;-22.7862;-50.2208
3543238;"Ribeirão dos Índios";SP;-21.8383;-51.6042
2800100;"Amparo do São Francisco";SE;-10.1301;-36.9269
2509339;"Matinhas";PB;-7.1221;-35.7714
3306156;"Varre-Sai";RJ;-20.9288;-41.8680
2607208;"Ipojuca";PE;-8.4002;-35.0637
3551405;"Serra Azul";SP;-21.3118;-47.5679
4218855;"União do Oeste";SC;-26.7625;-52.8550
3102704;"Cachoeira de Pajeú";MG;-15.9642;-41.4961
2906501;"Candeias";BA;-12.6459;-38.5375
3168101;"Tapira";MG;-19.9247;-46.8224
5104559;"Itaúba";MT;-11.0074;-55.2423
2701704;"Capela";AL;-9.4155;-36.0750
2501153;"Areia de Baraúnas";PB;-7.1236;-36.9457
4128401;"Uraí";PR;-23.2011;-50.7960
2100477;"Alto Alegre do Pindaré";MA;-3.6661;-45.8447
5218904;"Rubiataba";GO;-15.1649;-49.8026
4315750;"Riozinho";RS;-29.6406;-50.4594
3127206;"Funilândia";MG;-19.3669;-44.0565
3535408;"Panorama";SP;-21.3612;-51.8573
3543204;"Ribeirão do Sul";SP;-22.7844;-49.9330
2305357;"Icapuí";CE;-4.7106;-37.3557
3142908;"Monte Azul";MG;-15.1532;-42.8712
3502200;"Angatuba";SP;-23.4890;-48.4175
1716208;"Paranã";TO;-12.6147;-47.8821
5104542;"Itanhangá";MT;-12.2373;-56.6472
2914653;"Itabela";BA;-16.5729;-39.5583
4307559;"Estação";RS;-27.9137;-52.2623
1507409;"São Francisco do Pará";PA;-1.1697;-47.7973
3159902;"Santo Antônio do Amparo";MG;-20.9480;-44.9167
5006606;"Ponta Porã";MS;-22.5385;-55.7246
4120200;"Porto Rico";PR;-22.7751;-53.2673
1303536;"Presidente Figueiredo";AM;-2.0502;-60.0270
3527207;"Lorena";SP;-22.7384;-45.1158
3119005;"Cordislândia";MG;-21.7923;-45.7014
2411056;"Tibau";RN;-4.8359;-37.2554
5104526;"Ipiranga do Norte";MT;-12.2407;-56.1468
3134707;"Jacinto";MG;-16.1449;-40.2916
5219001;"Sanclerlândia";GO;-16.1992;-50.3095
2709202;"Traipu";AL;-9.9710;-37.0031
2509156;"Marizópolis";PB;-6.8444;-38.3533
4112009;"Jaguariaíva";PR;-24.2481;-49.7061
2100436;"Alto Alegre do Maranhão";MA;-4.2096;-44.4440
4202453;"Bombinhas";SC;-27.1522;-48.5011
3151701;"Poço Fundo";MG;-21.7863;-45.9660
1507508;"São João do Araguaia";PA;-5.3555;-48.7889
5103858;"Gaúcha do Norte";MT;-13.1867;-53.2586
2100550;"Amapá do Maranhão";MA;-1.6749;-46.0099
2313609;"Ubajara";CE;-3.8542;-40.9203
2701001;"Boca da Mata";AL;-9.6427;-36.2200
1303502;"Pauini";AM;-7.7149;-66.9992
3519006;"Herculândia";SP;-22.0045;-50.3860
2206654;"Morro Cabeça no Tempo";PI;-9.7279;-43.9072
2709301;"União dos Palmares";AL;-9.1583;-36.0324
3126505;"Francisco Badaró";MG;-16.9902;-42.3524
4218905;"Urubici";SC;-28.0156;-49.5924
3151800;"Poços de Caldas";MG;-21.7864;-46.5681
3551702;"Sertãozinho";SP;-21.1370;-47.9928
2615805;"Tupanatinga";PE;-8.7537;-37.3396
2929750;"Saubara";BA;-12.7386;-38.7676
4315800;"Roca Sales";RS;-29.2846;-51.8698
3510807;"Casa Branca";SP;-21.7740;-47.0866
1507474;"São João de Pirabas";PA;-0.7688;-47.1742
2108702;"Pio XII";MA;-3.8906;-45.1699
5006408;"Pedro Gomes";MS;-18.1006;-54.5551
4202537;"Bom Jesus";SC;-26.7370;-52.3951
3535200;"Palmeira d'Oeste";SP;-20.4166;-50.7624
4218756;"Tunápolis";SC;-26.9709;-53.6396
2701100;"Branquinha";AL;-9.2473;-36.0162
2517407;"Zabelê";PB;-8.0751;-37.0980
1303601;"Santa Isabel do Rio Negro";AM;-0.4152;-65.0191
1507466;"São João da Ponta";PA;-0.8489;-47.9226
2914703;"Itaberaba";BA;-12.5318;-40.3054
3118304;"Conselheiro Lafaiete";MG;-20.6603;-43.7857
4210704;"Matos Costa";SC;-26.4747;-51.1501
4307609;"Estância Velha";RS;-29.6484;-51.1771
5210901;"Itapaci";GO;-14.9555;-49.5488
3543501;"Riversul";SP;-23.8284;-49.4357
2607604;"Ilha de Itamaracá";PE;-7.7481;-34.8246
3551801;"Sete Barras";SP;-24.3914;-47.9259
4128807;"Xambrê";PR;-23.7321;-53.4946
3527009;"Lindóia";SP;-22.5256;-46.6447
2100501;"Alto Parnaíba";MA;-9.1118;-45.9333
2206605;"Monte Alegre do Piauí";PI;-9.7505;-45.3050
5219308;"Santa Helena de Goiás";GO;-17.8137;-50.5972
4210555;"Marema";SC;-26.8029;-52.6255
4202503;"Bom Jardim da Serra";SC;-28.3371;-49.6257
3118403;"Conselheiro Pena";MG;-19.1721;-41.4726
2312908;"Sobral";CE;-3.6839;-40.3563
3151107;"Pirapetinga";MG;-21.6566;-42.3448
1303569;"Rio Preto da Eva";AM;-2.6996;-59.6996
2205953;"Marcolândia";PI;-7.4446;-40.6622
2509206;"Massaranduba";PB;-7.1802;-35.7343
3543600;"Rifaina";SP;-20.0813;-47.4229
2709103;"Taquarana";AL;-9.6455;-36.4962
3527108;"Lins";SP;-21.6721;-49.7418
1507805;"Senador José Porfírio";PA;-2.5915;-51.9548
4120606;"Prudentópolis";PR;-25.2149;-50.9813
5103908;"General Carneiro";MT;-15.7049;-52.7571
4218707;"Tubarão";SC;-28.4838;-49.0064
4104253;"Campo Magro";PR;-25.3706;-49.4500
